VADEA_ID,VADEA_Breddegrad,VADEA_Lengdegrad,VADEA_Indeks
FJ_RSO_913,59.165419999999997,10.93178,249
FJ_RSO_914,59.94903,11.43783,248
FJ_RSO_915,59.298212900000003,10.766097200000001,247
FJ_RSO_916,60.140149999999998,11.020239999999999,246
FJ_RSO_917,60.250212500000004,11.502816599999999,245
FJ_RSO_918,59.283079299999997,10.814973699999999,244
FJ_RSO_919,59.385245300000001,11.64157,243
FJ_RSO_92,59.965045400000001,10.759918499999999,1229
FJ_RSO_920,59.9338275,10.4572228,242
FJ_RSO_921,59.318260000000002,10.87045,241
FJ_RSO_922,59.508929999999999,11.248989999999999,265
FJ_RSO_923,59.428269999999998,11.13457,318
FJ_RSO_924,59.846049999999998,10.47218,319
FJ_RSO_925,59.390709999999999,11.4648,320
FJ_RSO_926,59.055341599999998,11.5630902,396
FJ_RSO_927,59.270110000000003,11.181380000000001,395
FJ_RSO_928,59.278770000000002,11.46331,394
FJ_RSO_93,60.073349999999998,10.887090000000001,1228
FJ_RSO_930,60.49071,11.018140000000001,392
FJ_RSO_932,60.397385,11.2445114,390
FJ_RSO_933,59.9414357,11.3971444,389
FJ_RSO_934,59.254820000000002,11.244999999999999,388
FJ_RSO_935,59.045450000000002,11.111000000000001,387
FJ_RSO_937,59.2436224,10.996881399999999,385
FJ_RSO_938,58.879596200000002,11.535495600000001,384
FJ_RSO_94,59.721281900000001,10.7928502,1227
FJ_RSO_940,60.014800000000001,10.97401,382
FJ_RSO_941,59.475479999999997,11.249650000000001,381
FJ_RSO_942,59.577345700000002,11.1881197,380
FJ_RSO_943,59.463459999999998,10.2778051,379
FJ_RSO_944,59.955379999999998,10.5131189,378
FJ_RSO_945,59.135895099999999,11.342698,377
FJ_RSO_947,59.226990299999997,11.0605292,375
FJ_RSO_948,60.448043599999998,11.0467701,374
FJ_RSO_949,59.451410000000003,11.37637,397
FJ_RSO_95,60.076180000000001,11.03585,1226
FJ_RSO_950,60.275449100000003,11.1902483,399
FJ_RSO_951,59.489109499999998,11.6614133,424
FJ_RSO_952,59.499478000000003,11.088303700000001,400
FJ_RSO_953,59.499029999999998,11.0877,423
FJ_RSO_954,59.80688,10.410360000000001,422
FJ_RSO_955,59.254730000000002,11.11139,421
FJ_RSO_956,60.086730000000003,10.99333,420
FJ_RSO_957,60.048735700000002,11.057180199999999,419
FJ_RSO_958,59.967559999999999,10.794700000000001,418
FJ_RSO_959,60.269763699999999,11.2322898,417
FJ_RSO_96,59.465973200000001,10.692777899999999,1249
FJ_RSO_960,59.586348999999998,11.169626600000001,416
FJ_RSO_961,59.488096200000001,10.896839200000001,415
FJ_RSO_962,59.306710000000002,11.39958,414
FJ_RSO_963,59.247370699999998,11.1077768,413
FJ_RSO_964,59.263026799999999,11.1588364,412
FJ_RSO_965,59.834200000000003,11.481400000000001,411
FJ_RSO_966,59.203760000000003,8.7876300000000001,410
FJ_RSO_967,59.991855899999997,10.961852500000001,409
FJ_RSO_969,59.442806300000001,11.1767935,407
FJ_RSO_97,59.241683899999998,10.9690648,1251
FJ_RSO_970,59.888629000000002,10.7794668,406
FJ_RSO_971,59.645820000000001,11.02533,405
FJ_RSO_972,60.026539999999997,11.33367,404
FJ_RSO_973,59.138350299999999,11.384109799999999,403
FJ_RSO_974,59.432851399999997,11.690572400000001,402
FJ_RSO_975,59.9650088,10.8620614,401
FJ_RSO_976,59.580683399999998,11.105186,373
FJ_RSO_977,59.540230000000001,11.41498,372
FJ_RSO_978,59.969899900000001,11.216838299999999,371
FJ_RSO_979,59.944049999999997,11.74367,370
FJ_RSO_98,59.4343839,10.666938,1276
FJ_RSO_980,59.522460000000002,10.700150000000001,342
FJ_RSO_981,59.435976599999996,11.395974499999999,341
FJ_RSO_982,59.534019999999998,11.59018,340
FJ_RSO_983,59.419939999999997,11.424340000000001,339
FJ_RSO_984,59.502389999999998,11.248290000000001,338
FJ_RSO_986,59.543361699999998,10.7407027,336
FJ_RSO_987,59.667684899999998,11.282099799999999,335
FJ_RSO_988,59.046970000000002,11.006740000000001,334
FJ_RSO_989,59.717854299999999,11.5749093,333
FJ_RSO_99,59.890190400000002,11.543938199999999,1252
FJ_RSO_990,59.958155599999998,10.869002099999999,343
FJ_RSO_991,59.958155599999998,10.869002099999999,332
FJ_RSO_992,59.6587915,10.7718357,330
FJ_RSO_993,60.145319999999998,11.0108,329
FJ_RSO_994,59.44735,11.6835,328
FJ_RSO_995,59.302169999999997,11.28369,327
FJ_RSO_996,59.172829999999998,11.49813,326
FJ_RSO_997,59.462690000000002,11.316879999999999,325
FJ_RSO_998,59.414539499999997,10.6672048,324
FJ_RSO_999,60.152484800000003,11.3198288,323
SL_RSO_1,59.722257300000003,11.1876555,1741
SL_RSO_10,59.4950878,11.1491206,1713
SL_RSO_12,60.235263500000002,10.990662499999999,1711
SL_RSO_13,59.631217599999999,10.754785800000001,1710
SL_RSO_14,59.591624060000001,10.903330459999999,1709
SL_RSO_16,63.438132500000002,10.4464784,1707
SL_RSO_17,59.707596700000003,11.1435868,1722
SL_RSO_22,59.578026000000001,11.114457099999999,1738
SL_RSO_23,59.6058685,11.607713499999999,1737
SL_RSO_24,59.546780200000001,11.4224389,1736
SL_RSO_25,59.272903700000001,11.0847316,1735
SL_RSO_26,59.564705400000001,11.057470500000001,1734
SL_RSO_27,59.631217599999999,10.754785800000001,1740
SL_RSO_28,59.293878300000003,10.9729405,1733
SL_RSO_3,59.606709899999998,10.703803600000001,1720
SL_RSO_31,59.911009,10.7595429,1729
SL_RSO_32,59.491921900000001,11.3899191,1728
SL_RSO_33,59.639288000000001,11.3577774,1727
SL_RSO_35,59.916839600000003,10.7627244,1723
SL_RSO_5,59.658270999999999,10.803048,1718
SL_RSO_6,59.944337400000002,10.8859428,1717
SL_RSO_7,60.2473235,11.2017773,1716
SL_RSO_8,59.079875299999998,11.577330399999999,1715

